gene_id,SAMN31934616,SAMN31934617,SAMN31934618,SAMN31934759,SAMN31934760,SAMN31934761
gene-LRRC6|LRRC6,359,350,427,348,351,339
gene-TMEM71|TMEM71,69,29,74,39,15,23
gene-LOC111098557|LOC111098557,0,0,0,0,0,0
gene-PHF20L1|PHF20L1,2535,1999,2508,1995,2233,2028
gene-TG|TG,60,34,91,146,114,65
gene-SLA|SLA,488,115,335,454,432,174
gene-CCN4|CCN4,63,69,47,26,29,45
gene-NDRG1|NDRG1,528,419,380,334,429,282
gene-ST3GAL1|ST3GAL1,752,470,667,611,639,506
gene-LOC102153511|LOC102153511,130,64,61,78,89,60
gene-LOC102153580|LOC102153580,0,0,0,0,0,0
gene-ZFAT|ZFAT,532,453,441,394,456,356
gene-LOC111098559|LOC111098559,31,25,36,20,26,19
gene-MIR30B|MIR30B,0,0,1,1,0,1
rna-NR_049244.1|MIR30B,0,0,0,0,0,0
gene-MIR30D|MIR30D,0,0,0,0,0,0
rna-NR_049243.1|MIR30D,0,0,0,0,0,0
gene-LOC119865434|LOC119865434,2,2,4,3,2,3
gene-LOC119864727|LOC119864727,496,463,461,344,425,401
gene-LOC111098560|LOC111098560,0,0,0,0,0,0
gene-LOC111098561|LOC111098561,0,0,0,0,0,0
gene-LOC102154124|LOC102154124,148,152,181,141,235,150
gene-LOC111098562|LOC111098562,15,0,7,8,13,0
gene-LOC111098563|LOC111098563,4,11,0,2,0,0
gene-LOC607082|LOC607082,3,8,4,2,3,2
gene-LOC102154586|LOC102154586,0,0,0,0,0,0
gene-KHDRBS3|KHDRBS3,5397,3607,5366,3646,4024,4032
gene-LOC119865525|LOC119865525,0,1,4,0,0,0
gene-LOC111098565|LOC111098565,100,74,146,67,67,40
gene-LOC102154211|LOC102154211,265,205,280,148,131,98
gene-LOC111098454|LOC111098454,0,0,0,0,0,0
gene-LOC100684826|LOC100684826,2,1,2,2,1,1
gene-LOC100685453|LOC100685453,0,0,0,0,0,7
gene-LOC102154932|LOC102154932,0,0,0,0,0,0
gene-LOC111098568|LOC111098568,0,0,0,0,0,0
gene-LOC106559643|LOC106559643,7,2,3,4,0,4
gene-FAM135B|FAM135B,1285,1286,1161,965,1086,920
gene-COL22A1|COL22A1,170,101,124,51,73,66
gene-LOC111098569|LOC111098569,0,0,0,0,0,0
gene-LOC100687350|LOC100687350,4,0,2,0,0,0
gene-LOC102155574|LOC102155574,18,14,10,0,6,13
gene-LOC119864627|LOC119864627,0,0,0,0,0,0
gene-LOC111098570|LOC111098570,0,0,0,0,0,0
gene-LOC119864628|LOC119864628,0,0,0,0,0,0
gene-LOC111098571|LOC111098571,0,0,0,0,0,0
gene-LOC119865344|LOC119865344,0,0,3,0,0,0
gene-KCNK9|KCNK9,225,175,211,113,157,109
gene-LOC106559658|LOC106559658,239,147,186,144,181,148
gene-TRAPPC9|TRAPPC9,706,574,710,681,850,686
gene-LOC111098573|LOC111098573,7,0,5,2,2,10
gene-LOC111098575|LOC111098575,61,56,64,33,61,42
gene-CHRAC1|CHRAC1,584,544,585,537,695,598
gene-AGO2|AGO2,3467,3527,3362,2906,3222,2799
gene-LOC111098574|LOC111098574,51,55,59,30,38,32
gene-LOC106559645|LOC106559645,9,16,10,10,9,14
gene-LOC111098576|LOC111098576,143,134,136,86,148,96
gene-PTK2|PTK2,9819,8432,9569,9465,10017,9211
gene-MIR151|MIR151,2,1,1,1,0,2
rna-NR_049242.1|MIR151,1,1,1,1,0,1
gene-LOC111098577|LOC111098577,37,34,35,18,34,29
gene-DENND3|DENND3,400,360,447,370,544,463
gene-SLC45A4|SLC45A4,456,429,381,238,374,326
gene-LOC119881754|LOC119881754,0,0,0,0,0,0
gene-PTP4A3|PTP4A3,38,31,48,28,52,32
gene-MROH5|MROH5,0,0,4,0,0,0
gene-LOC111098579|LOC111098579,8,0,7,2,0,5
gene-LOC111098458|LOC111098458,0,0,0,0,0,0
gene-TSNARE1|TSNARE1,185,171,213,179,209,157
gene-LOC102155929|LOC102155929,0,0,0,0,0,0
gene-LOC119864949|LOC119864949,12,8,11,13,10,7
gene-ADGRB1|ADGRB1,2686,2004,2579,1860,2501,1974
gene-LOC475111|LOC475111,0,0,0,0,0,0
gene-LOC102157316|LOC102157316,12,0,9,5,4,2
gene-ARC|ARC,593,406,600,101,143,135
gene-JRK|JRK,922,707,878,579,829,694
gene-PSCA|PSCA,3,6,0,0,7,0
gene-THEM6|THEM6,383,361,366,275,427,300
gene-SLURP1|SLURP1,4,6,6,7,7,2
gene-LY6D|LY6D,0,3,0,0,2,0
gene-SLURP2|SLURP2,5,7,9,0,0,4
gene-LOC119864752|LOC119864752,11224,7361,9792,6449,6778,6744
gene-LOC475113|LOC475113,6,0,0,0,0,0
gene-LOC100684002|LOC100684002,56,17,35,39,17,23
gene-LY6E|LY6E,1396,1269,1309,926,1322,1014
gene-LY6L|LY6L,4,0,2,4,3,0
gene-LOC106559659|LOC106559659,63,37,51,59,97,29
gene-LY6H|LY6H,297,150,307,275,352,299
gene-LOC102152006|LOC102152006,5,12,9,5,6,7
gene-GPIHBP1|GPIHBP1,0,0,0,0,0,0
gene-ZFP41|ZFP41,523,445,523,414,553,513
gene-LOC119864089|LOC119864089,210,243,231,140,319,174
gene-GLI4|GLI4,226,262,226,154,256,205
gene-LOC119864090|LOC119864090,259,187,295,247,282,276
gene-LOC111098581|LOC111098581,14,18,6,8,11,13
gene-ZNF696|ZNF696,86,92,107,88,112,90
gene-LOC102152553|LOC102152553,3,0,3,0,0,0
gene-RHPN1|RHPN1,51,46,40,49,66,29
gene-MAFA|MAFA,2,3,1,0,3,5
gene-ZC3H3|ZC3H3,112,112,86,88,106,79
gene-LOC119864854|LOC119864854,5,4,6,3,0,0
gene-GSDMD|GSDMD,62,51,29,40,77,77
gene-NAPRT|NAPRT,77,68,84,56,87,57
gene-EEF1D|EEF1D,1142,1007,987,888,1241,954
gene-MROH6|MROH6,8,0,8,0,8,0
gene-LOC119864925|LOC119864925,16,11,19,12,2,14
gene-TIGD5|TIGD5,1926,1632,1916,1410,2009,1447
gene-PYCR3|PYCR3,98,125,134,100,161,132
gene-GFUS|GFUS,711,566,817,640,811,718
gene-LOC119876908|LOC119876908,0,0,0,1,2,0
gene-ZNF623|ZNF623,871,754,944,833,981,803
gene-LOC119864570|LOC119864570,0,2,0,0,3,0
gene-CCDC166|CCDC166,6,6,8,13,19,11
gene-MAPK15|MAPK15,87,71,103,74,119,91
gene-FAM83H|FAM83H,66,79,81,62,53,60
gene-SCRIB|SCRIB,665,698,675,421,627,437
gene-PUF60|PUF60,2279,2085,2307,1829,2068,2026
gene-LOC119874443|LOC119874443,26,32,24,22,36,21
gene-NRBP2|NRBP2,804,550,784,573,753,638
gene-EPPK1|EPPK1,149,140,123,68,81,72
gene-LOC111098589|LOC111098589,5,5,8,8,4,0
gene-LOC106559650|LOC106559650,22,14,10,17,13,6
gene-PLEC|PLEC,3966,3940,3315,2434,3744,2514
gene-GRINA|GRINA,2371,1772,2438,1665,2214,1813
gene-LOC111098587|LOC111098587,0,0,0,0,0,0
gene-SPATC1|SPATC1,0,0,0,0,0,0
gene-OPLAH|OPLAH,307,236,248,135,225,204
gene-LOC119864653|LOC119864653,4,4,0,0,3,2
gene-LOC119874406|LOC119874406,11,8,0,0,11,0
gene-LOC119874407|LOC119874407,18,17,22,11,32,20
gene-LOC119865005|LOC119865005,39,21,31,14,14,18
gene-EXOSC4|EXOSC4,374,286,365,379,464,377
gene-GPAA1|GPAA1,1066,911,1071,1025,1538,1191
gene-WDR97|WDR97,652,554,778,339,570,490
gene-CYC1|CYC1,1850,1541,1759,1504,1900,1550
gene-SHARPIN|SHARPIN,490,411,495,416,580,508
gene-MAF1|MAF1,709,634,779,565,913,681
gene-LOC482089|LOC482089,7,0,4,3,0,0
gene-MROH1|MROH1,1199,1060,1251,748,902,794
gene-HGH1|HGH1,155,164,215,288,362,267
gene-LOC100685381|LOC100685381,409,362,395,302,407,350
gene-LOC100685529|LOC100685529,7,12,13,6,7,15
gene-BOP1|BOP1,450,356,449,321,453,310
gene-SCX|SCX,18,16,18,6,9,6
gene-HSF1|HSF1,521,411,501,276,387,332
gene-DGAT1|DGAT1,273,256,270,200,242,203
gene-SCRT1|SCRT1,398,596,336,150,297,171
gene-SLC52A2|SLC52A2,567,420,494,423,585,446
gene-FBXL6|FBXL6,153,140,157,96,124,95
gene-TMEM249|TMEM249,11,17,12,8,0,0
gene-SLC39A4|SLC39A4,27,24,24,17,23,20
gene-ADCK5|ADCK5,533,456,518,463,555,542
gene-CPSF1|CPSF1,1022,757,964,566,829,610
gene-TONSL|TONSL,36,52,39,35,64,42
gene-VPS28|VPS28,478,397,521,436,530,432
gene-CYHR1|CYHR1,360,326,372,326,433,301
gene-LOC111098591|LOC111098591,374,317,368,255,405,305
gene-PPP1R16A|PPP1R16A,459,461,452,280,459,332
gene-KIFC2|KIFC2,1976,1651,2040,1612,2108,1713
gene-FOXH1|FOXH1,7,5,4,0,6,6
gene-GPT|GPT,415,432,365,228,284,163
gene-MFSD3|MFSD3,244,262,261,309,446,314
gene-RECQL4|RECQL4,302,271,255,192,265,183
gene-LRRC14|LRRC14,569,521,562,557,685,532
gene-LRRC24|LRRC24,215,232,262,234,383,214
gene-C13H8orf82|C13H8orf82,31,36,30,19,12,14
gene-LOC119874446|LOC119874446,230,282,246,134,201,156
gene-LOC119874445|LOC119874445,171,214,110,72,68,45
gene-ARHGAP39|ARHGAP39,465,422,473,342,484,347
gene-COMMD5|COMMD5,208,239,221,254,344,249
gene-ZNF7|ZNF7,1263,1007,1342,964,1267,1074
gene-LOC119864296|LOC119864296,49,31,53,37,38,28
gene-ZNF517|ZNF517,1144,950,1160,885,916,1023
gene-RPL8|RPL8,3786,3143,3677,3009,3472,3435
gene-ZNF34|ZNF34,322,322,281,225,306,235
gene-ZNF250|ZNF250,185,175,218,152,240,148
gene-ZNF16|ZNF16,211,208,216,168,196,212
gene-ZNF252|ZNF252,510,440,509,454,507,501
gene-LOC111098592|LOC111098592,13,11,10,0,8,0
gene-C13H8orf33|C13H8orf33,236,209,211,165,198,174
gene-LOC100686878|LOC100686878,102,78,58,64,92,56
gene-LOC102154884|LOC102154884,0,0,0,0,0,0
gene-LOC111098594|LOC111098594,13,13,8,8,10,9
gene-LOC111098595|LOC111098595,18,17,10,10,18,10
gene-CHRNB4|CHRNB4,13,22,10,6,7,18
gene-LOC119881692|LOC119881692,0,0,0,0,0,0
gene-CHRNA3|CHRNA3,263,168,194,161,261,170
gene-LOC119864771|LOC119864771,86,52,50,31,45,35
gene-CHRNA5|CHRNA5,257,211,223,115,138,132
gene-PSMA4|PSMA4,3004,1935,2957,2148,2678,2294
gene-LOC111098596|LOC111098596,36,19,18,21,15,20
gene-HYKK|HYKK,536,518,577,467,554,467
gene-IREB2|IREB2,2105,1795,2138,1871,2211,1750
gene-WFS1|WFS1,1440,920,1387,988,1330,1148
gene-LOC119865406|LOC119865406,0,0,0,0,0,0
gene-LIMCH1|LIMCH1,5257,4151,5222,4059,4865,4276
gene-LOC111098599|LOC111098599,23,19,7,5,14,3
gene-LOC119864602|LOC119864602,255,263,202,60,103,93
gene-LOC111098598|LOC111098598,4,5,9,0,5,3
gene-LOC111098600|LOC111098600,0,0,0,0,0,0
gene-LOC111098460|LOC111098460,4,2,0,5,3,5
gene-TMEM33|TMEM33,4502,3962,4659,3669,4137,3899
gene-SLC30A9|SLC30A9,6473,4918,6572,5982,6637,5947
gene-LOC119864102|LOC119864102,14,14,9,15,13,13
gene-LOC102156179|LOC102156179,234,179,224,154,188,146
gene-BEND4|BEND4,731,581,842,482,674,500
gene-LOC100684311|LOC100684311,0,0,0,0,0,0
gene-LOC111098604|LOC111098604,0,0,0,6,4,0
gene-SHISA3|SHISA3,200,205,257,161,269,211
gene-ATP8A1|ATP8A1,13160,12335,13670,13550,15131,12699
gene-LOC119864617|LOC119864617,2,0,0,0,0,5
gene-LOC102156956|LOC102156956,0,0,0,0,0,0
gene-LOC111098464|LOC111098464,5,13,6,0,5,5
gene-KCTD8|KCTD8,894,1459,964,589,706,678
gene-LOC111098606|LOC111098606,23,36,18,15,9,11
gene-LOC111098607|LOC111098607,42,43,22,9,7,9
gene-YIPF7|YIPF7,0,0,5,0,0,3
gene-GUF1|GUF1,596,533,565,616,705,586
gene-GNPDA2|GNPDA2,898,885,865,860,1164,966
gene-LOC111098608|LOC111098608,0,0,0,0,0,0
gene-LOC100687522|LOC100687522,0,0,2,0,0,0
gene-LOC119864498|LOC119864498,7,0,3,3,0,0
gene-LOC119865550|LOC119865550,0,0,0,0,0,0
gene-LOC119865519|LOC119865519,0,0,0,0,0,0
gene-LOC119865447|LOC119865447,0,0,0,0,0,0
gene-LOC111098468|LOC111098468,0,0,0,0,0,0
gene-LOC111098467|LOC111098467,0,0,0,0,0,0
gene-GABRA2|GABRA2,5135,4038,6295,5394,6182,5102
gene-LOC119864646|LOC119864646,0,0,0,0,0,0
gene-LOC111098609|LOC111098609,21,16,12,23,16,15
gene-GABRG1|GABRG1,9201,7367,8382,6642,6739,6415
gene-LOC119864645|LOC119864645,19,17,21,14,17,15
gene-COX7B2|COX7B2,36,25,33,44,40,31
gene-GABRA4|GABRA4,8089,6609,8995,6439,7470,6463
gene-LOC111098610|LOC111098610,313,229,289,234,270,210
gene-LOC119874451|LOC119874451,40,44,64,30,24,41
gene-GABRB1|GABRB1,991,745,1043,906,958,744
gene-LOC119874453|LOC119874453,94,96,118,50,74,67
gene-LOC119874452|LOC119874452,57,59,78,47,33,31
gene-LOC119863927|LOC119863927,61,54,62,28,30,17
gene-LOC106559651|LOC106559651,130,84,140,82,46,66
gene-COMMD8|COMMD8,933,811,958,920,1040,984
gene-ATP10D|ATP10D,740,715,732,572,866,622
gene-CORIN|CORIN,31,23,35,22,38,18
gene-LOC100687666|LOC100687666,0,0,0,0,0,0
gene-NFXL1|NFXL1,3276,2764,2550,2947,2632,1725
gene-CNGA1|CNGA1,15,13,19,12,28,8
gene-LOC100688058|LOC100688058,0,1,0,0,0,0
gene-LOC111098469|LOC111098469,0,0,0,0,0,0
gene-NIPAL1|NIPAL1,102,83,110,69,82,66
gene-TXK|TXK,5,3,8,4,10,12
gene-TEC|TEC,146,108,160,79,94,115
gene-LOC106559633|LOC106559633,0,1,0,2,1,3
gene-LOC119865481|LOC119865481,1,1,1,1,1,2
gene-LOC119864279|LOC119864279,14,14,12,8,17,13
gene-LOC119864953|LOC119864953,0,0,0,0,4,0
gene-SLAIN2|SLAIN2,1770,1492,1910,1359,1585,1279
gene-LOC111098611|LOC111098611,0,0,0,0,0,0
gene-ZAR1|ZAR1,0,0,0,0,0,0
gene-SLC10A4|SLC10A4,6,0,0,0,0,3
gene-FRYL|FRYL,5089,5148,4370,3895,4705,3879
gene-LOC119865523|LOC119865523,1,4,5,2,2,4
gene-LOC100688353|LOC100688353,20,9,18,16,23,19
gene-OCIAD1|OCIAD1,4576,3992,4507,4039,4796,4038
gene-LOC106559644|LOC106559644,0,0,0,0,0,0
gene-LOC102152415|LOC102152415,0,0,0,0,0,0
gene-OCIAD2|OCIAD2,1674,1336,1425,1267,1695,1460
gene-CWH43|CWH43,8,0,10,0,30,11
gene-LOC100688208|LOC100688208,0,0,0,0,0,0
gene-DCUN1D4|DCUN1D4,4557,3514,4395,4008,4535,4035
gene-LRRC66|LRRC66,14,6,10,9,25,14
gene-SGCB|SGCB,3450,2192,3411,2822,2741,2675
gene-LOC106559657|LOC106559657,0,0,0,0,0,0
gene-SPATA18|SPATA18,129,82,86,110,129,129
gene-LOC119864745|LOC119864745,0,0,0,0,0,0
gene-USP46|USP46,2615,1781,2594,2416,2936,2386
gene-LOC111098613|LOC111098613,98,75,84,71,39,69
gene-LOC119865435|LOC119865435,2,4,4,1,5,4
gene-LOC102155122|LOC102155122,39,16,23,23,19,10
gene-LOC119865438|LOC119865438,2,4,5,2,5,3
gene-RASL11B|RASL11B,370,314,499,183,245,213
gene-SCFD2|SCFD2,781,669,686,620,842,584
gene-LOC111098615|LOC111098615,97,86,95,47,61,49
gene-LOC111098616|LOC111098616,26,31,34,20,16,16
gene-FIP1L1|FIP1L1,1338,978,1294,1044,1118,1094
gene-LNX1|LNX1,1312,1103,1473,966,980,1045
gene-LOC119864431|LOC119864431,15,6,6,7,16,8
gene-CHIC2|CHIC2,1546,1373,1626,1491,1558,1486
gene-LOC119864428|LOC119864428,35,37,64,59,71,60
gene-GSX2|GSX2,4,3,0,0,0,0
gene-PDGFRA|PDGFRA,1661,1138,1978,1340,1664,1448
gene-KIT|KIT,1466,1422,1639,1334,1416,1165
gene-KDR|KDR,482,371,407,361,365,381
gene-LOC111098619|LOC111098619,0,0,0,0,0,0
gene-SRD5A3|SRD5A3,380,378,415,395,471,448
gene-LOC111098620|LOC111098620,0,0,0,0,2,0
gene-PDCL2|PDCL2,0,0,0,0,0,0
gene-LOC111098621|LOC111098621,28,20,25,12,19,23
gene-TMEM165|TMEM165,699,684,675,560,668,583
gene-CLOCK|CLOCK,3885,3422,3895,3368,3981,3278
gene-LOC119865503|LOC119865503,1,1,4,2,5,1
gene-LOC119864722|LOC119864722,16,14,12,11,14,8
gene-LOC102156482|LOC102156482,32,40,36,20,35,31
gene-LOC611347|LOC611347,9,16,14,12,21,22
gene-EXOC1L|EXOC1L,9,0,0,0,0,0
gene-EXOC1|EXOC1,3404,2618,3515,3240,3664,3164
gene-LOC102156746|LOC102156746,373,285,337,287,317,282
gene-LOC111098623|LOC111098623,5,0,4,3,4,3
gene-CEP135|CEP135,670,522,671,550,679,509
gene-AASDH|AASDH,1000,909,977,1180,1223,1063
gene-CRACD|CRACD,2116,1922,2118,1598,1925,1622
gene-LOC100682851|LOC100682851,27,33,32,29,33,21
gene-LOC111098624|LOC111098624,10,5,4,5,5,0
gene-LOC119865443|LOC119865443,1,4,1,5,7,1
gene-PAICS|PAICS,1051,878,986,910,1108,945
gene-PPAT|PPAT,1189,926,1242,1210,1322,1105
gene-THEGL|THEGL,35,12,30,26,23,25
gene-SRP72|SRP72,2103,1551,2119,1759,2106,1724
gene-ARL9|ARL9,173,133,157,78,114,99
gene-LOC100683460|LOC100683460,0,0,0,0,0,0
gene-LOC102152627|LOC102152627,0,0,0,0,0,0
gene-LOC111098625|LOC111098625,0,0,0,0,0,0
gene-LOC100683386|LOC100683386,8,4,0,0,0,0
gene-HOPX|HOPX,3807,2359,4249,3596,4470,4039
gene-LOC119874458|LOC119874458,10,5,12,5,17,8
gene-SPINK2|SPINK2,508,283,480,369,490,350
gene-REST|REST,972,1129,975,816,953,837
gene-NOA1|NOA1,409,401,342,447,542,358
gene-POLR2B|POLR2B,3825,3368,3743,3369,4175,3596
gene-LOC119865452|LOC119865452,2,0,2,2,0,2
gene-IGFBP7|IGFBP7,1664,1413,1736,1281,2032,2161
gene-LOC106559646|LOC106559646,0,5,5,3,10,0
gene-LOC100683617|LOC100683617,0,7,0,0,3,4
gene-LOC100683459|LOC100683459,3,2,6,3,7,6
gene-LOC119865544|LOC119865544,0,0,0,0,0,0
gene-LOC100683751|LOC100683751,0,0,2,3,0,2
gene-LOC611471|LOC611471,28,24,35,38,48,37
gene-LOC100683821|LOC100683821,0,0,6,0,2,0
gene-LOC111098473|LOC111098473,0,0,0,0,0,0
gene-LOC100683543|LOC100683543,921,874,925,1176,1477,1278
gene-LOC111098429|LOC111098429,0,0,0,0,0,0
gene-LOC102153207|LOC102153207,0,1,1,2,1,4
gene-LOC475156|LOC475156,2,3,3,5,4,3
gene-LOC100683979|LOC100683979,0,0,0,0,0,0
gene-LOC102153251|LOC102153251,17,18,25,18,33,16
gene-ADGRL3|ADGRL3,9302,8676,10243,8875,9894,9006
gene-LOC100684051|LOC100684051,60,64,67,34,44,43
gene-LOC119865297|LOC119865297,9,12,11,5,6,0
gene-LOC119865526|LOC119865526,9,9,2,5,4,1
gene-LOC100683750|LOC100683750,1,3,2,6,4,10
gene-LOC611596|LOC611596,2,0,0,2,0,2
gene-LOC111098477|LOC111098477,0,3,0,0,0,0
gene-EPHA5|EPHA5,5580,3867,5564,4583,4918,4974
gene-LOC119865552|LOC119865552,3,0,3,1,0,0
gene-LOC100684630|LOC100684630,2,0,2,0,2,0
gene-LOC119864221|LOC119864221,0,0,0,0,0,0
gene-LOC102154332|LOC102154332,0,0,0,2,0,0
gene-LOC111098631|LOC111098631,0,0,0,0,0,0
gene-STAP1|STAP1,127,99,147,157,169,116
gene-CENPC|CENPC,1785,1454,1813,1535,1799,1590
gene-LOC111098632|LOC111098632,66,64,57,147,124,102
gene-UBA6|UBA6,2729,1965,2848,2514,2963,2198
gene-LOC111098634|LOC111098634,4,0,2,0,0,0
gene-GNRHR|GNRHR,0,0,0,0,0,0
gene-LOC482172|LOC482172,5,0,0,0,9,0
gene-LOC111098635|LOC111098635,1,2,4,1,5,2
gene-LOC482174|LOC482174,0,0,0,0,0,0
gene-LOC102155277|LOC102155277,0,0,0,0,0,0
gene-LOC100685482|LOC100685482,0,0,0,0,0,0
gene-LOC482176|LOC482176,31,29,19,19,28,59
gene-YTHDC1|YTHDC1,2170,1754,1964,1856,2190,1955
gene-LOC100688888|LOC100688888,0,0,0,0,1,0
gene-UGT2A3|UGT2A3,0,0,0,0,0,0
gene-LOC480777|LOC480777,4,1,2,0,2,0
gene-LOC482177|LOC482177,113,105,106,84,101,86
gene-LOC100684724|LOC100684724,1,0,0,0,0,1
gene-SULT1B1|SULT1B1,0,0,0,0,0,0
gene-LOC102156718|LOC102156718,0,0,0,0,0,0
gene-SULT1D1|SULT1D1,0,0,0,0,0,0
gene-LOC482182|LOC482182,0,8,0,0,0,0
gene-AMBN|AMBN,0,0,0,0,0,0
gene-JCHAIN|JCHAIN,1430,997,992,1185,1462,1138
gene-UTP3|UTP3,709,600,756,493,698,620
gene-RUFY3|RUFY3,13661,10468,14036,12747,15143,12807
gene-LOC106559653|LOC106559653,37,34,48,31,46,34
gene-GRSF1|GRSF1,3501,3011,3458,3260,3558,3260
gene-LOC102152328|LOC102152328,25,20,18,24,26,20
gene-LOC119865430|LOC119865430,3,6,4,4,2,5
gene-MOB1B|MOB1B,4651,3403,5287,4338,4728,4369
gene-DCK|DCK,221,185,267,236,250,285
gene-LOC106559632|LOC106559632,0,0,0,0,7,0
gene-LOC100686534|LOC100686534,0,0,0,0,0,0
gene-SLC4A4|SLC4A4,10358,10939,9390,6141,8849,7390
gene-LOC102152554|LOC102152554,202,243,191,129,244,160
gene-LOC611833|LOC611833,10,10,9,7,15,9
gene-ADAMTS3|ADAMTS3,444,397,387,349,260,223
gene-LOC119865444|LOC119865444,5,0,2,2,2,3
gene-LOC102152779|LOC102152779,15,0,12,7,5,11
gene-LOC111098639|LOC111098639,0,0,0,0,0,0
gene-LOC111098638|LOC111098638,0,0,0,14,6,10
gene-LOC119864618|LOC119864618,0,0,0,0,0,0
gene-LOC475374|LOC475374,113,69,119,67,111,159
gene-COX18|COX18,1604,1271,1550,1409,1643,1448
gene-ANKRD17|ANKRD17,6927,6390,6952,6263,6844,5694
gene-ALB|ALB,49,34,38,59,62,44
gene-AFP|AFP,0,0,0,0,0,0
gene-RASSF6|RASSF6,4,0,0,0,0,0
gene-CXCL8|CXCL8,16,4,0,6,0,5
gene-LOC106557449|LOC106557449,27,20,76,33,36,38
gene-PPBP|PPBP,8,8,10,13,8,12
gene-LOC102153988|LOC102153988,0,0,0,7,0,22
gene-LOC119874471|LOC119874471,26,25,39,36,51,47
gene-LOC119863944|LOC119863944,50,64,88,85,71,78
gene-LOC119876918|LOC119876918,3,0,9,8,12,35
gene-LOC119874472|LOC119874472,27,16,25,32,32,43
gene-LOC102154125|LOC102154125,92,125,146,86,110,103
gene-MTHFD2L|MTHFD2L,474,309,460,400,418,324
gene-EPGN|EPGN,90,65,81,90,115,53
gene-LOC111098640|LOC111098640,6,3,5,4,5,6
gene-LOC119881759|LOC119881759,9,15,16,21,29,10
gene-EREG|EREG,15,17,9,7,9,6
gene-AREG|AREG,20,9,0,0,7,10
gene-WNT9A|WNT9A,190,132,171,218,288,216
gene-MRPL55|MRPL55,334,235,316,269,348,323
gene-ARF1|ARF1,2104,1593,2208,1760,2172,1893
gene-C14H1orf35|C14H1orf35,401,374,365,216,325,227
gene-GUK1|GUK1,1117,817,958,704,1095,909
gene-GJC2|GJC2,85,142,80,39,82,41
gene-IBA57|IBA57,268,242,254,261,331,276
gene-OBSCN|OBSCN,1658,1321,1545,761,1267,1042
gene-LOC106559712|LOC106559712,16,0,13,13,12,14
gene-TRIM17|TRIM17,23,17,23,0,13,6
gene-TRIM11|TRIM11,213,178,209,192,287,198
gene-LOC119866881|LOC119866881,6,0,0,7,0,4
gene-H2AW|H2AW,42,42,48,48,82,48
gene-H2BU1|H2BU1,225,231,277,300,351,226
gene-H2BU2|H2BU2,137,133,168,197,219,177
gene-LOC111098714|LOC111098714,0,4,3,0,3,0
gene-RNF187|RNF187,1146,980,1340,1130,1300,1183
gene-LOC119867365|LOC119867365,33,26,26,33,52,35
gene-LOC102152126|LOC102152126,10,6,11,6,12,15
gene-SNAP47|SNAP47,1343,1347,1429,1236,1639,1366
gene-JMJD4|JMJD4,234,206,247,250,312,243
gene-LOC100684658|LOC100684658,18,6,12,12,17,12
gene-LOC100856620|LOC100856620,221,172,208,202,223,190
gene-OR2T13|OR2T13,0,0,0,0,0,0
gene-LOC119867572|LOC119867572,0,0,0,0,0,0
gene-LOC106559671|LOC106559671,1,0,1,0,0,0
gene-OR2T11|OR2T11,1,0,0,0,0,0
gene-LOC100687038|LOC100687038,0,0,0,0,0,0
gene-AKR1B1|AKR1B1,616,426,549,436,609,470
gene-LOC106559703|LOC106559703,89,96,85,64,90,51
gene-LOC111098720|LOC111098720,35,20,21,64,62,29
gene-SLC35B4|SLC35B4,1213,807,1077,788,955,844
gene-LOC111098721|LOC111098721,10,18,19,11,21,15
gene-LOC119867675|LOC119867675,5,3,4,5,9,3
gene-LRGUK|LRGUK,396,313,384,411,429,315
gene-LOC100687273|LOC100687273,6,3,10,12,8,5
gene-EXOC4|EXOC4,3172,2499,3188,3052,3745,2991
gene-TRNAQ-CUG-4|TRNAQ-CUG,1,2,1,0,1,0
gene-LOC102153093|LOC102153093,27,28,22,24,22,15
gene-CHCHD3|CHCHD3,1618,1297,1501,1243,1479,1290
gene-LOC106559697|LOC106559697,26,30,31,10,22,25
gene-LOC119867158|LOC119867158,49,69,47,44,32,37
gene-PLXNA4|PLXNA4,5728,5894,5956,5091,5816,4673
gene-LOC111098723|LOC111098723,15,24,14,0,5,11
gene-LOC111098658|LOC111098658,0,0,0,0,0,0
gene-LOC119867214|LOC119867214,4,7,5,0,0,0
gene-LOC608210|LOC608210,288,260,280,438,479,269
gene-LOC102155163|LOC102155163,4,0,7,3,5,0
gene-PODXL|PODXL,1343,1131,1110,685,951,767
gene-LOC111098724|LOC111098724,108,91,107,49,94,80
gene-LOC102155278|LOC102155278,340,320,393,239,310,252
gene-MIR29A|MIR29A,0,1,0,0,0,1
rna-NR_049253.1|MIR29A,0,1,0,0,0,1
gene-MKLN1|MKLN1,2135,1846,1982,1720,2071,1857
gene-LOC111098725|LOC111098725,35,40,35,24,39,52
gene-LOC119867007|LOC119867007,120,90,78,65,88,69
gene-LOC102155521|LOC102155521,731,733,767,375,637,516
gene-MIR29B-1|MIR29B-1,1,0,0,0,0,1
rna-NR_049252.1|MIR29B-1,1,0,0,0,0,0
gene-KLF14|KLF14,12,5,3,8,14,14
gene-TSGA13|TSGA13,10,11,9,4,10,15
gene-LOC119867683|LOC119867683,0,0,0,0,0,0
gene-LOC100686132|LOC100686132,36,42,51,36,38,42
gene-MEST|MEST,3196,2573,3119,2550,2657,2056
